DATE,TEAM,VS,H/A,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF
11/30/2022 , TOR,NOP,A,L,240,108,42,88,47.7,11,38,28.9,13,19,68.4,3,27,30,29,12,7,16,21
12/02/2022 , TOR,BKN,A,L,240,105,38,87,43.7,7,24,29.2,22,30,73.3,11,32,43,16,7,2,13,19
12/03/2022 , TOR,ORL,H,W,240,121,47,84,56,9,29,31,18,25,72,12,31,43,31,12,4,16,24
12/05/2022 , TOR,BOS,H,L,240,110,39,85,45.9,10,28,35.7,22,30,73.3,12,34,46,19,6,5,13,20
12/07/2022 , TOR,LAL,H,W,240,126,47,106,44.3,12,43,27.9,20,24,83.3,17,37,54,25,10,5,11,22
12/09/2022 , TOR,ORL,A,L,240,109,36,85,42.4,10,35,28.6,27,33,81.8,7,26,33,23,10,5,7,17
12/11/2022 , TOR,ORL,A,L,240,99,30,75,40,6,25,24,33,38,86.8,7,21,28,18,9,7,9,25
12/14/2022 , TOR,SAC,H,L,240,123,47,94,50,6,21,28.6,23,27,85.2,11,28,39,25,8,7,7,18
12/16/2022 , TOR,BKN,H,L,240,116,41,84,48.8,9,24,37.5,25,29,86.2,7,25,32,17,5,1,8,19
12/18/2022 , TOR,GSW,H,L,240,110,40,95,42.1,13,33,39.4,17,22,77.3,18,25,43,21,6,2,12,22
12/19/2022 , TOR,PHI,A,L,265,101,37,88,42,11,40,27.5,16,20,80,9,41,50,24,6,3,15,20
12/21/2022 , TOR,NYK,A,W,240,113,42,94,44.7,9,34,26.5,20,22,90.9,16,22,38,17,7,4,4,16
12/23/2022 , TOR,CLE,A,W,240,118,42,84,50,19,37,51.4,15,18,83.3,11,34,45,25,10,2,18,20
12/27/2022 , TOR,LAC,H,L,240,113,43,84,51.2,6,23,26.1,21,26,80.8,10,29,39,24,6,4,12,16
12/29/2022 , TOR,MEM,H,L,240,106,39,96,40.6,10,28,35.7,18,24,75,17,30,47,21,11,7,8,20
12/30/2022 , TOR,PHX,H,W,240,113,40,81,49.4,11,33,33.3,22,26,84.6,8,23,31,20,15,3,12,22
01/02/2023 , TOR,IND,A,L,240,114,41,91,45.1,14,42,33.3,18,23,78.3,12,24,36,26,5,11,11,27
01/04/2023 , TOR,MIL,H,L,265,101,38,116,32.8,9,46,19.6,16,20,80,14,33,47,22,10,4,8,23
01/06/2023 , TOR,NYK,H,L,240,108,35,83,42.2,10,29,34.5,28,35,80,12,34,46,22,7,3,7,23
01/08/2023 , TOR,POR,H,W,240,117,40,91,44,12,31,38.7,25,29,86.2,13,28,41,26,12,8,10,28
01/10/2023 , TOR,CHA,H,W,240,132,45,91,49.5,20,44,45.5,22,27,81.5,18,31,49,32,4,4,11,17
01/12/2023 , TOR,CHA,H,W,240,124,43,83,51.8,10,28,35.7,28,36,77.8,8,24,32,30,15,4,9,23
01/14/2023 , TOR,ATL,H,L,240,103,36,87,41.4,7,29,24.1,24,30,80,11,32,43,19,9,3,12,19
01/16/2023 , TOR,NYK,A,W,265,123,38,96,39.6,13,44,29.5,34,41,82.9,14,28,42,27,8,12,6,25
01/17/2023 , TOR,MIL,A,L,240,122,46,101,45.5,13,35,37.1,17,27,63,20,30,50,20,7,5,9,14
01/19/2023 , TOR,MIN,A,L,240,126,46,87,52.9,14,28,50,20,27,74.1,8,30,38,26,8,6,16,19
01/21/2023 , TOR,BOS,H,L,240,104,46,86,53.5,7,19,36.8,5,7,71.4,6,35,41,24,7,9,14,13
01/22/2023 , TOR,NYK,H,W,240,125,41,90,45.6,15,34,44.1,28,35,80,17,28,45,21,12,4,7,20
01/25/2023 , TOR,SAC,A,W,240,113,48,97,49.5,12,40,30,5,7,71.4,11,30,41,28,12,8,9,17
01/27/2023 , TOR,GSW,A,L,240,117,46,101,45.5,12,33,36.4,13,21,61.9,14,32,46,24,5,4,10,17
01/28/2023 , TOR,POR,A,W,240,123,48,92,52.2,10,30,33.3,17,18,94.4,15,30,45,24,6,3,6,18
01/30/2023 , TOR,PHX,A,L,240,106,40,89,44.9,9,33,27.3,17,19,89.5,16,28,44,19,9,4,13,19
02/01/2023 , TOR,UTA,A,L,240,128,50,110,45.5,10,23,43.5,18,26,69.2,25,27,52,27,11,2,7,22
02/03/2023 , TOR,HOU,A,W,240,117,41,90,45.6,15,39,38.5,20,27,74.1,13,30,43,21,9,7,9,25
02/05/2023 , TOR,MEM,A,W,240,106,44,101,43.6,11,36,30.6,7,12,58.3,11,31,42,24,11,3,11,16
02/08/2023 , TOR,SAS,H,W,240,112,43,88,48.9,10,28,35.7,16,21,76.2,9,42,51,21,11,7,16,19
02/10/2023 , TOR,UTA,H,L,240,116,41,91,45.1,12,34,35.3,22,30,73.3,9,31,40,28,11,3,13,30
02/12/2023 , TOR,DET,H,W,240,119,42,87,48.3,11,30,36.7,24,36,66.7,13,27,40,21,5,8,8,26
02/14/2023 , TOR,ORL,H,W,240,123,50,83,60.2,8,24,33.3,15,20,75,13,27,40,31,9,11,18,16
02/23/2023 , TOR,NOP,H,W,240,115,43,92,46.7,9,31,29,20,25,80,11,37,48,17,10,5,11,20
02/25/2023 , TOR,DET,A,W,240,95,33,88,37.5,7,26,26.9,22,34,64.7,10,36,46,22,9,5,8,18
02/26/2023 , TOR,CLE,A,L,240,93,36,93,38.7,9,25,36,12,15,80,13,30,43,19,4,4,14,16
02/28/2023 , TOR,CHI,H,W,240,104,38,94,40.4,15,42,35.7,13,19,68.4,19,28,47,26,11,6,11,17
03/02/2023 , TOR,WAS,A,L,240,108,41,92,44.6,9,33,27.3,17,17,100,13,30,43,28,8,7,14,21
03/04/2023 , TOR,WAS,A,W,265,116,47,90,52.2,12,30,40,10,14,71.4,10,24,34,30,14,4,14,21
03/06/2023 , TOR,DEN,A,L,240,113,43,86,50,10,27,37,17,20,85,11,30,41,29,6,4,15,20
03/08/2023 , TOR,LAC,A,L,240,100,37,96,38.5,13,32,40.6,13,14,92.9,15,26,41,21,12,2,12,23
03/10/2023 , TOR,LAL,A,L,240,112,46,92,50,10,28,35.7,10,13,76.9,10,27,37,29,14,3,13,16
03/14/2023 , TOR,DEN,H,W,240,125,49,93,52.7,12,30,40,15,17,88.2,14,30,44,25,10,2,11,18
03/16/2023 , TOR,OKC,H,W,240,128,47,97,48.5,14,32,43.8,20,28,71.4,19,40,59,29,10,6,10,20
03/18/2023 , TOR,MIN,H,W,240,122,48,90,53.3,9,27,33.3,17,21,81,9,36,45,23,11,3,15,25
03/19/2023 , TOR,MIL,A,L,240,111,44,99,44.4,14,34,41.2,9,12,75,9,32,41,25,6,4,7,15
03/22/2023 , TOR,IND,H,L,240,114,39,89,43.8,7,34,20.6,29,39,74.4,13,27,40,21,11,7,10,22
03/24/2023 , TOR,DET,H,W,240,118,41,92,44.6,13,37,35.1,23,29,79.3,15,31,46,25,12,9,11,24
03/26/2023 , TOR,WAS,H,W,240,114,45,98,45.9,11,31,35.5,13,16,81.3,18,35,53,22,13,6,11,19
03/28/2023 , TOR,MIA,H,W,240,106,45,93,48.4,8,36,22.2,8,9,88.9,15,32,47,32,8,7,9,13
03/31/2023 , TOR,PHI,A,L,240,110,42,84,50,8,26,30.8,18,23,78.3,14,20,34,26,6,3,13,19
04/02/2023 , TOR,CHA,A,W,240,128,56,104,53.8,8,28,28.6,8,8,100,15,30,45,38,8,6,7,14
04/04/2023 , TOR,CHA,A,W,240,120,42,88,47.7,15,33,45.5,21,28,75,10,31,41,27,13,7,6,18
04/05/2023 , TOR,BOS,A,L,240,93,37,90,41.1,6,33,18.2,13,17,76.5,13,37,50,20,10,7,11,19
04/07/2023 , TOR,BOS,A,L,240,102,40,93,43,9,31,29,13,17,76.5,12,23,35,21,12,2,7,17
04/09/2023 , TOR,MIL,H,W,240,121,48,95,50.5,11,33,33.3,14,16,87.5,7,38,45,29,8,2,9,19
10/19/2022 , CHI,MIA,A,W,240,116,41,93,44.1,13,36,36.1,21,28,75,12,34,46,23,12,6,14,26
10/21/2022 , CHI,WAS,A,L,240,100,33,79,41.8,7,27,25.9,27,33,81.8,10,28,38,19,8,3,13,15
10/22/2022 , CHI,CLE,H,L,240,96,34,84,40.5,7,29,24.1,21,25,84,10,25,35,19,12,7,10,19
10/24/2022 , CHI,BOS,H,W,240,120,42,87,48.3,10,21,47.6,26,29,89.7,14,46,60,29,4,6,13,18
10/26/2022 , CHI,IND,H,W,240,124,43,87,49.4,16,30,53.3,22,24,91.7,9,35,44,34,10,5,17,25
10/28/2022 , CHI,SAS,A,L,240,124,47,99,47.5,9,27,33.3,21,26,80.8,15,27,42,20,13,3,12,19
10/29/2022 , CHI,PHI,H,L,240,109,36,80,45,11,31,35.5,26,29,89.7,9,31,40,22,7,3,18,20
11/01/2022 , CHI,BKN,A,W,240,108,39,89,43.8,12,30,40,18,21,85.7,11,33,44,20,8,4,9,13
11/02/2022 , CHI,CHA,H,W,240,106,38,88,43.2,14,31,45.2,16,18,88.9,11,40,51,28,6,9,19,18
11/04/2022 , CHI,BOS,A,L,240,119,43,83,51.8,11,28,39.3,22,25,88,4,33,37,21,8,5,17,28
11/06/2022 , CHI,TOR,A,L,240,104,40,88,45.5,13,36,36.1,11,13,84.6,15,31,46,27,5,10,17,20
11/07/2022 , CHI,TOR,H,W,240,111,42,80,52.5,9,28,32.1,18,22,81.8,9,40,49,30,7,7,21,21
11/09/2022 , CHI,NOP,H,L,240,111,44,87,50.6,7,27,25.9,16,18,88.9,6,29,35,23,5,8,15,23
11/13/2022 , CHI,DEN,H,L,240,103,40,81,49.4,6,22,27.3,17,21,81,8,28,36,24,9,4,18,19
11/16/2022 , CHI,NOP,A,L,240,110,44,89,49.4,11,32,34.4,11,17,64.7,7,30,37,25,2,1,12,18
11/18/2022 , CHI,ORL,H,L,240,107,41,89,46.1,5,21,23.8,20,25,80,13,33,46,27,6,6,11,19
11/21/2022 , CHI,BOS,H,W,240,121,46,89,51.7,14,29,48.3,15,20,75,8,43,51,26,10,1,11,19
11/23/2022 , CHI,MIL,A,W,240,118,43,87,49.4,18,42,42.9,14,18,77.8,5,30,35,30,9,12,13,20
11/25/2022 , CHI,OKC,A,L,265,119,44,101,43.6,12,33,36.4,19,23,82.6,14,33,47,25,5,4,15,24
11/28/2022 , CHI,UTA,A,W,240,114,43,93,46.2,6,22,27.3,22,25,88,13,37,50,21,6,3,7,17
11/30/2022 , CHI,PHX,A,L,240,113,41,82,50,4,25,16,27,33,81.8,5,30,35,21,5,6,11,19
12/02/2022 , CHI,GSW,A,L,240,111,43,93,46.2,9,27,33.3,16,24,66.7,6,38,44,28,7,1,12,28
12/04/2022 , CHI,SAC,A,L,240,101,38,86,44.2,9,25,36,16,19,84.2,7,32,39,17,9,5,16,16
12/07/2022 , CHI,WAS,H,W,240,115,45,90,50,10,23,43.5,15,17,88.2,6,35,41,29,11,4,19,20
12/10/2022 , CHI,DAL,H,W,240,144,54,85,63.5,19,34,55.9,17,24,70.8,4,40,44,33,8,5,8,17
12/11/2022 , CHI,ATL,A,L,265,122,48,100,48,7,27,25.9,19,23,82.6,13,40,53,28,11,6,18,21
12/14/2022 , CHI,NYK,H,L,265,120,46,84,54.8,9,28,32.1,19,22,86.4,3,28,31,25,6,7,12,18
12/16/2022 , CHI,NYK,H,L,240,91,36,77,46.8,12,30,40,7,8,87.5,2,37,39,26,3,2,20,25
12/18/2022 , CHI,MIN,A,L,240,126,46,88,52.3,16,38,42.1,18,24,75,6,24,30,31,6,1,11,16
12/20/2022 , CHI,MIA,A,W,240,113,40,73,54.8,13,31,41.9,20,24,83.3,5,34,39,24,7,0,16,16
12/21/2022 , CHI,ATL,A,W,240,110,43,86,50,7,24,29.2,17,22,77.3,8,39,47,20,9,4,11,15
12/23/2022 , CHI,NYK,A,W,240,118,45,93,48.4,14,31,45.2,14,18,77.8,11,30,41,24,6,4,4,22
12/26/2022 , CHI,HOU,H,L,240,118,45,92,48.9,13,35,37.1,15,21,71.4,8,27,35,27,6,2,8,19
12/28/2022 , CHI,MIL,H,W,265,119,42,92,45.7,9,23,39.1,26,30,86.7,7,45,52,21,5,10,13,23
12/30/2022 , CHI,DET,H,W,240,132,53,92,57.6,12,27,44.4,14,15,93.3,12,26,38,21,10,4,13,20
12/31/2022 , CHI,CLE,H,L,240,102,39,81,48.1,7,21,33.3,17,24,70.8,9,31,40,14,15,6,15,15
01/02/2023 , CHI,CLE,A,L,265,134,47,95,49.5,10,33,30.3,30,34,88.2,6,36,42,22,8,2,7,33
01/04/2023 , CHI,BKN,H,W,240,121,43,81,53.1,8,20,40,27,29,93.1,6,40,46,21,7,7,15,16
01/06/2023 , CHI,PHI,A,W,240,126,48,84,57.1,20,34,58.8,10,17,58.8,8,37,45,33,3,4,11,14
01/07/2023 , CHI,UTA,H,W,240,126,44,83,53,13,28,46.4,25,32,78.1,7,37,44,22,4,4,10,22
01/09/2023 , CHI,BOS,A,L,240,99,39,86,45.3,12,35,34.3,9,14,64.3,6,36,42,19,6,1,7,18
01/11/2023 , CHI,WAS,A,L,240,97,41,88,46.6,9,29,31,6,9,66.7,8,31,39,16,7,6,12,19
01/13/2023 , CHI,OKC,H,L,240,110,38,85,44.7,12,38,31.6,22,24,91.7,10,32,42,30,7,5,16,17
01/15/2023 , CHI,GSW,H,W,240,132,48,95,50.5,15,39,38.5,21,24,87.5,7,31,38,29,12,1,10,18
01/19/2023 , CHI,DET,A,W,240,126,50,92,54.3,7,23,30.4,19,21,90.5,11,37,48,23,11,8,14,17
01/23/2023 , CHI,ATL,H,W,240,111,44,95,46.3,11,34,32.4,12,18,66.7,15,32,47,28,13,3,9,20
01/24/2023 , CHI,IND,A,L,240,110,43,88,48.9,5,24,20.8,19,25,76,11,34,45,19,5,5,16,23
01/26/2023 , CHI,CHA,A,L,240,96,37,91,40.7,4,25,16,18,22,81.8,7,36,43,16,8,2,13,20
01/28/2023 , CHI,ORL,A,W,240,128,48,81,59.3,16,35,45.7,16,19,84.2,4,34,38,30,5,6,12,22
01/31/2023 , CHI,LAC,H,L,240,103,38,77,49.4,12,24,50,15,21,71.4,6,45,51,26,6,6,20,19
02/02/2023 , CHI,CHA,H,W,240,114,41,79,51.9,11,28,39.3,21,26,80.8,8,32,40,24,9,3,13,18
02/04/2023 , CHI,POR,H,W,240,129,48,80,60,12,26,46.2,21,25,84,6,35,41,32,6,3,12,19
02/06/2023 , CHI,SAS,H,W,240,128,50,89,56.2,6,22,27.3,22,25,88,7,42,49,27,10,6,13,12
02/07/2023 , CHI,MEM,A,L,240,89,32,87,36.8,7,35,20,18,27,66.7,11,38,49,24,9,3,18,16
02/09/2023 , CHI,BKN,A,L,240,105,42,91,46.2,5,26,19.2,16,21,76.2,8,38,46,15,4,2,11,16
02/11/2023 , CHI,CLE,A,L,240,89,36,74,48.6,5,21,23.8,12,15,80,6,38,44,27,7,3,22,22
02/13/2023 , CHI,ORL,H,L,240,91,35,86,40.7,3,21,14.3,18,19,94.7,10,34,44,17,8,3,16,21
02/15/2023 , CHI,IND,A,L,240,113,41,84,48.8,15,35,42.9,16,21,76.2,6,32,38,23,10,6,13,21
02/16/2023 , CHI,MIL,H,L,240,100,37,97,38.1,10,32,31.3,16,21,76.2,15,36,51,19,4,2,5,17
02/24/2023 , CHI,BKN,H,W,240,131,50,88,56.8,12,26,46.2,19,28,67.9,12,45,57,25,6,4,9,15
02/26/2023 , CHI,WAS,H,W,240,102,40,79,50.6,8,30,26.7,14,17,82.4,8,31,39,21,7,3,8,19
02/28/2023 , CHI,TOR,A,L,240,98,37,71,52.1,10,25,40,14,17,82.4,6,29,35,28,6,7,19,18
03/01/2023 , CHI,DET,A,W,240,117,41,85,48.2,12,27,44.4,23,31,74.2,10,30,40,27,9,4,15,22
03/03/2023 , CHI,PHX,H,L,240,104,39,83,47,7,23,30.4,19,25,76,9,25,34,24,7,1,8,15
03/05/2023 , CHI,IND,H,L,240,122,45,74,60.8,10,22,45.5,22,25,88,4,29,33,18,6,3,14,20
03/08/2023 , CHI,DEN,A,W,240,117,46,89,51.7,8,24,33.3,17,18,94.4,9,41,50,26,9,2,8,16
03/11/2023 , CHI,HOU,A,W,240,119,44,86,51.2,15,32,46.9,16,22,72.7,13,31,44,25,7,9,14,17
03/15/2023 , CHI,SAC,H,L,240,114,38,97,39.2,16,42,38.1,22,25,88,13,35,48,28,13,4,14,24
03/17/2023 , CHI,MIN,H,W,290,139,51,94,54.3,11,24,45.8,26,30,86.7,6,41,47,23,9,6,11,21
03/18/2023 , CHI,MIA,H,W,240,113,45,80,56.3,17,34,50,6,6,100,5,27,32,34,8,5,10,18
03/20/2023 , CHI,PHI,A,W,290,109,39,94,41.5,7,33,21.2,24,29,82.8,4,38,42,20,12,7,10,18
03/22/2023 , CHI,PHI,H,L,240,91,34,83,41,6,25,24,17,22,77.3,15,27,42,18,7,4,19,16
03/24/2023 , CHI,POR,A,W,240,124,48,84,57.1,17,28,60.7,11,14,78.6,11,36,47,33,6,8,16,19
03/26/2023 , CHI,LAL,A,W,240,118,47,87,54,14,31,45.2,10,13,76.9,8,34,42,32,8,2,9,23
03/27/2023 , CHI,LAC,A,L,240,112,44,82,53.7,9,23,39.1,15,21,71.4,8,26,34,26,9,3,14,11
03/29/2023 , CHI,LAL,H,L,240,110,45,88,51.1,9,33,27.3,11,13,84.6,6,26,32,31,10,4,14,22
03/31/2023 , CHI,CHA,A,W,240,121,45,88,51.1,13,31,41.9,18,22,81.8,9,33,42,25,12,4,7,13
04/02/2023 , CHI,MEM,H,W,240,128,50,94,53.2,9,31,29,19,22,86.4,4,32,36,29,9,6,1,13
04/04/2023 , CHI,ATL,H,L,240,105,41,89,46.1,7,31,22.6,16,20,80,6,26,32,16,8,6,8,18
04/05/2023 , CHI,MIL,A,L,240,92,36,83,43.4,11,33,33.3,9,11,81.8,5,33,38,28,10,3,15,11
04/07/2023 , CHI,DAL,A,W,240,115,46,88,52.3,11,31,35.5,12,18,66.7,8,42,50,24,6,4,12,15
04/09/2023 , CHI,DET,H,W,240,103,40,95,42.1,6,30,20,17,22,77.3,11,37,48,21,15,7,3,16
10/19/2022 , OKC,MIN,A,L,240,108,38,99,38.4,14,45,31.1,18,22,81.8,16,41,57,22,6,6,13,26
10/22/2022 , OKC,DEN,A,L,240,117,42,94,44.7,15,38,39.5,18,23,78.3,10,37,47,29,10,5,12,27
10/23/2022 , OKC,MIN,H,L,240,106,41,94,43.6,9,41,22,15,21,71.4,11,31,42,24,7,4,11,15
10/25/2022 , OKC,LAC,H,W,240,108,42,110,38.2,4,30,13.3,20,25,80,21,39,60,19,12,8,5,13
10/27/2022 , OKC,LAC,H,W,240,118,47,95,49.5,17,38,44.7,7,8,87.5,13,23,36,27,10,4,11,21
10/29/2022 , OKC,DAL,A,W,265,117,44,89,49.4,5,25,20,24,31,77.4,9,38,47,25,9,6,15,29
11/01/2022 , OKC,ORL,H,W,240,116,45,95,47.4,10,34,29.4,16,20,80,8,28,36,28,13,9,15,17
11/03/2022 , OKC,DEN,H,L,240,110,45,93,48.4,6,29,20.7,14,19,73.7,10,30,40,19,9,5,10,19
11/05/2022 , OKC,MIL,A,L,240,94,36,84,42.9,12,35,34.3,10,16,62.5,9,29,38,22,6,3,15,18
11/07/2022 , OKC,DET,A,L,240,103,41,102,40.2,10,33,30.3,11,17,64.7,16,30,46,23,9,11,10,26
11/09/2022 , OKC,MIL,H,L,290,132,50,111,45,18,45,40,14,19,73.7,16,39,55,24,9,9,13,26
11/11/2022 , OKC,TOR,H,W,240,132,52,93,55.9,15,36,41.7,13,17,76.5,15,29,44,31,10,6,19,27
11/13/2022 , OKC,NYK,A,W,240,145,55,88,62.5,17,31,54.8,18,20,90,4,34,38,31,9,5,19,27
11/14/2022 , OKC,BOS,A,L,240,122,47,98,48,11,30,36.7,17,21,81,10,41,51,21,4,6,19,21
11/16/2022 , OKC,WAS,A,W,240,121,44,81,54.3,16,31,51.6,17,26,65.4,9,28,37,24,4,7,15,22
11/18/2022 , OKC,MEM,A,L,240,110,45,96,46.9,11,34,32.4,9,11,81.8,8,35,43,34,5,9,10,28
11/21/2022 , OKC,NYK,H,L,240,119,43,88,48.9,8,24,33.3,25,32,78.1,11,27,38,25,5,5,14,18
11/23/2022 , OKC,DEN,H,L,265,126,42,97,43.3,18,40,45,24,28,85.7,12,27,39,26,6,7,9,27
11/25/2022 , OKC,CHI,H,W,265,123,44,95,46.3,7,29,24.1,28,32,87.5,10,40,50,24,7,5,13,21
11/26/2022 , OKC,HOU,A,L,240,105,38,97,39.2,10,44,22.7,19,23,82.6,16,25,41,19,12,3,15,15
11/28/2022 , OKC,NOP,A,L,240,101,34,92,37,12,38,31.6,21,23,91.3,18,29,47,16,11,4,19,22
11/30/2022 , OKC,SAS,H,W,240,119,48,94,51.1,9,27,33.3,14,21,66.7,15,37,52,17,4,4,11,20
12/03/2022 , OKC,MIN,A,W,240,135,48,93,51.6,11,26,42.3,28,35,80,13,29,42,26,11,5,21,18
12/05/2022 , OKC,ATL,A,W,240,121,43,95,45.3,12,34,35.3,23,24,95.8,14,35,49,25,8,4,16,19
12/07/2022 , OKC,MEM,A,L,240,102,34,92,37,14,38,36.8,20,23,87,14,34,48,25,9,3,18,16
12/10/2022 , OKC,CLE,A,L,240,102,38,83,45.8,10,29,34.5,16,20,80,7,33,40,25,8,6,10,26
12/12/2022 , OKC,DAL,A,L,240,114,42,88,47.7,10,31,32.3,20,21,95.2,10,32,42,21,4,1,13,22
12/14/2022 , OKC,MIA,H,L,240,108,41,82,50,9,24,37.5,17,23,73.9,7,37,44,26,7,4,14,16
12/16/2022 , OKC,MIN,H,L,240,110,41,88,46.6,11,37,29.7,17,21,81,9,36,45,29,7,4,22,21
12/17/2022 , OKC,MEM,H,W,240,115,38,92,41.3,19,45,42.2,20,31,64.5,9,44,53,29,7,0,9,25
12/19/2022 , OKC,POR,H,W,240,123,40,88,45.5,11,31,35.5,32,37,86.5,11,28,39,20,7,5,10,21
12/21/2022 , OKC,POR,H,W,240,101,36,77,46.8,8,24,33.3,21,25,84,9,28,37,19,9,3,18,16
12/23/2022 , OKC,NOP,H,L,265,125,47,102,46.1,13,35,37.1,18,25,72,10,37,47,27,9,5,18,26
12/27/2022 , OKC,SAS,H,W,240,130,46,86,53.5,13,24,54.2,25,31,80.6,13,32,45,25,10,10,12,18
12/29/2022 , OKC,CHA,A,L,240,113,42,99,42.4,11,36,30.6,18,21,85.7,11,30,41,15,9,1,12,27
12/31/2022 , OKC,PHI,H,L,240,96,35,92,38,12,36,33.3,14,22,63.6,15,35,50,16,7,6,16,21
01/03/2023 , OKC,BOS,H,W,240,150,58,98,59.2,20,40,50,14,22,63.6,9,35,44,31,14,3,13,23
01/04/2023 , OKC,ORL,A,L,240,115,36,89,40.4,15,37,40.5,28,31,90.3,9,24,33,23,9,3,9,23
01/06/2023 , OKC,WAS,H,W,240,127,50,98,51,17,37,45.9,10,14,71.4,11,30,41,30,9,6,9,26
01/08/2023 , OKC,DAL,H,W,240,120,46,95,48.4,12,28,42.9,16,20,80,13,35,48,27,5,8,8,26
01/10/2023 , OKC,MIA,A,L,240,111,44,91,48.4,9,35,25.7,14,21,66.7,14,30,44,27,8,3,18,27
01/12/2023 , OKC,PHI,A,W,240,133,44,86,51.2,14,33,42.4,31,33,93.9,5,34,39,28,7,6,11,22
01/13/2023 , OKC,CHI,A,W,240,124,47,92,51.1,11,33,33.3,19,22,86.4,12,34,46,22,12,6,10,19
01/15/2023 , OKC,BKN,A,W,240,112,40,90,44.4,12,31,38.7,20,26,76.9,11,39,50,21,5,7,8,14
01/18/2023 , OKC,IND,H,W,240,126,47,93,50.5,16,38,42.1,16,21,76.2,13,29,42,41,12,7,17,25
01/20/2023 , OKC,SAC,A,L,240,113,45,93,48.4,16,40,40,7,11,63.6,8,28,36,21,4,1,9,20
01/22/2023 , OKC,DEN,A,W,240,101,40,89,44.9,7,26,26.9,14,16,87.5,14,36,50,21,4,5,8,24
01/25/2023 , OKC,ATL,H,L,240,132,53,102,52,15,34,44.1,11,16,68.8,12,25,37,31,12,2,11,23
01/27/2023 , OKC,CLE,H,W,240,112,40,76,52.6,10,18,55.6,22,25,88,10,36,46,19,5,2,14,17
01/30/2023 , OKC,GSW,H,L,240,120,46,93,49.5,11,24,45.8,17,20,85,8,35,43,23,10,4,16,18
02/01/2023 , OKC,HOU,A,L,240,106,38,103,36.9,12,43,27.9,18,22,81.8,24,28,52,22,11,6,10,23
02/04/2023 , OKC,HOU,H,W,240,153,56,97,57.7,21,46,45.7,20,23,87,9,33,42,39,11,6,8,19
02/06/2023 , OKC,GSW,A,L,240,114,44,91,48.4,11,32,34.4,15,21,71.4,7,29,36,21,8,3,11,10
02/07/2023 , OKC,LAL,A,W,240,133,49,94,52.1,17,34,50,18,20,90,7,30,37,32,12,2,12,18
02/10/2023 , OKC,POR,A,W,240,138,47,83,56.6,12,24,50,32,35,91.4,10,19,29,29,9,3,10,26
02/13/2023 , OKC,NOP,H,L,240,100,38,90,42.2,9,33,27.3,15,18,83.3,14,29,43,20,8,3,16,17
02/15/2023 , OKC,HOU,H,W,240,133,42,87,48.3,9,34,26.5,40,47,85.1,10,39,49,21,8,4,10,21
02/23/2023 , OKC,UTA,A,L,265,119,45,112,40.2,8,37,21.6,21,27,77.8,20,34,54,23,8,3,10,23
02/24/2023 , OKC,PHX,A,L,240,115,41,95,43.2,15,38,39.5,18,24,75,14,33,47,27,5,2,9,21
02/26/2023 , OKC,SAC,H,L,240,115,41,86,47.7,16,40,40,17,23,73.9,9,28,37,24,10,0,14,19
02/28/2023 , OKC,SAC,H,L,240,117,43,98,43.9,11,35,31.4,20,24,83.3,12,30,42,28,9,1,10,23
03/01/2023 , OKC,LAL,H,L,240,117,44,91,48.4,11,40,27.5,18,24,75,12,30,42,29,8,4,11,27
03/03/2023 , OKC,UTA,H,W,240,130,52,104,50,17,43,39.5,9,14,64.3,11,29,40,31,12,5,7,22
03/05/2023 , OKC,UTA,H,W,240,129,44,87,50.6,14,37,37.8,27,33,81.8,11,31,42,24,9,4,12,20
03/07/2023 , OKC,GSW,H,W,240,137,50,94,53.2,17,37,45.9,20,24,83.3,13,31,44,28,10,2,15,17
03/08/2023 , OKC,PHX,A,L,240,101,33,88,37.5,15,43,34.9,20,21,95.2,7,30,37,23,9,2,16,13
03/11/2023 , OKC,NOP,A,W,240,110,37,80,46.3,9,28,32.1,27,32,84.4,4,34,38,17,11,2,11,17
03/12/2023 , OKC,SAS,A,W,240,102,36,95,37.9,10,39,25.6,20,23,87,12,43,55,26,8,3,9,19
03/14/2023 , OKC,BKN,H,W,240,121,45,99,45.5,11,33,33.3,20,23,87,14,37,51,22,9,0,9,25
03/16/2023 , OKC,TOR,A,L,240,111,40,94,42.6,13,31,41.9,18,20,90,11,28,39,18,5,4,13,17
03/19/2023 , OKC,PHX,H,W,240,124,42,84,50,11,28,39.3,29,36,80.6,6,38,44,20,8,3,15,20
03/21/2023 , OKC,LAC,A,W,240,101,39,93,41.9,10,37,27,13,14,92.9,12,35,47,19,2,4,11,21
03/23/2023 , OKC,LAC,A,L,240,105,41,93,44.1,13,39,33.3,10,11,90.9,13,27,40,24,6,3,14,20
03/24/2023 , OKC,LAL,A,L,240,111,40,92,43.5,14,36,38.9,17,19,89.5,12,33,45,21,6,5,10,19
03/26/2023 , OKC,POR,A,W,240,118,41,94,43.6,12,35,34.3,24,28,85.7,13,29,42,23,13,2,11,19
03/28/2023 , OKC,CHA,H,L,240,134,50,96,52.1,11,30,36.7,23,29,79.3,7,32,39,25,11,3,11,21
03/29/2023 , OKC,DET,H,W,240,107,39,87,44.8,10,29,34.5,19,25,76,10,28,38,19,7,3,9,18
